smiles,dipole,homo_lumo,electrons,energy,mask_1,mask_2,mask_3,mask_4
Cc1cccc(NC(=N)c2ccc(-c3ccc(Cl)cc3)o2)c1.Cl,5.115,7.921000000000001,118.0,68.74569,1,1,1,1
CS(=O)(=O)c1ccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCC5)CC4)cc3)C(=O)C2)cc1,1.847,7.492,192.0,-141.45404,1,1,1,1
Cc1cnc(-c2nnc(CCCCCN3CC4C[C@]4(c4ccc(C(F)(F)F)cc4)C3)n2C)cn1,7.649,7.679,180.0,-45.17749,1,1,1,1
O=C(CNc1ncnc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3ccccn3)CC2)C1,2.324,7.741999999999999,184.0,-111.10297,1,1,1,1
Cc1nc2ncc(Oc3ccc(Cl)cc3F)nc2c(=O)n1CC1CCCN(C(C)C)C1,6.065,7.398,164.0,-52.75203,1,1,1,1
Cc1ncccc1-c1nnc(CCCCN2CC3C[C@]3(c3ccc(C(F)(F)F)cc3)C2)n1C,5.065,8.417,174.0,-52.09057,1,1,1,1
CCCSc1nc(N2CCC[C@@H](CC(=O)O)C2)ccc1C(=O)NC1CCCCC1,5.043,8.058,160.0,-145.01379,1,1,1,1
CCn1c([C@@H](C)NS(=O)(=O)c2ccc(C#N)nc2)nc2cnc(C(F)(F)F)cc21,4.968,7.917,152.0,-119.67001,1,1,1,1
O=C(c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)c(F)c1)N1CCCC1,8.229,7.822,168.0,-92.26584,1,1,1,1
CC[C@](COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)[NH+](C)C,1.245,,,-159.32472,1,0,0,1
CC1CCCN1CCc1ccc2nc(-c3cnc4c(c3)OCO4)ccc2c1,3.525,7.567,138.0,9.31948,1,1,1,1
CCc1sc(-c2cn(CC3CCOCC3)c3c(Cl)cccc23)nc1C[C@@H](C)NCCO,3.447,7.631,168.0,-58.37356,1,1,1,1
Fc1ccc(-c2[nH]c3cc(F)ccc3c2C2C[N+]CC[C@@H]2F)cc1,1.429,,,-56.78107,1,0,0,1
Cc1nc2cc(-n3ncc(C(=O)c4cc5ccc(CN6CCC(F)(F)CC6)cc5[nH]4)c3N)ccc2[nH]1,8.035,7.748,184.0,-7.99902,1,1,1,1
CCON=C(c1ccc(Br)cc1)C1CCN(C2(C)CCN(C(=O)c3c(C)cc[n+]([O-])c3C)CC2)CC1,5.575,8.055,194.0,-24.64233,1,1,1,1
Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@H]3c3ccccc3)C2)n1C,5.378,7.776,152.0,71.54185,1,1,1,1
c1coc(-c2ccc(OCCCN3CCCCC3)cc2)c1,2.63,8.122,112.0,-38.17753,1,1,1,1
O=C(NC1CCN(Cc2ccccc2)CC1)C1=CC(=O)c2ccc(F)cc2C1,2.936,8.012,144.0,-70.65715,1,1,1,1
Cc1ccc(CN2CCC(Oc3ncnc4c3ccn4Cc3ccccc3)CC2)nc1,6.347,8.362,158.0,61.98733,1,1,1,1
O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCC2(CCNCC2)C1,3.504,8.379,190.0,-330.03732,1,1,1,1
O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CC(F)(F)C(F)(F)C1,5.309,8.735,154.0,-190.54188,1,1,1,1
Cc1cccc(CN2CCC(Oc3ncnc4c3ccn4Cc3ccccc3)CC2)n1,2.188,8.443000000000001,158.0,56.24896,1,1,1,1
O=C(N[C@H]1C2CC3CC1C[C@](O)(C3)C2)c1cnc(N2CCOCC2)nc1C1CC1,5.106,8.519,156.0,-95.58285,1,1,1,1
CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3nncc(C(F)(F)F)n3)CC2)(C(C)C)C1,7.896,7.712999999999999,196.0,-227.40867,1,1,1,1
CC/N=C(\c1ccc(OC)c(OC)c1)N1CCCc2cc(C3=NNC(=O)S[C@H]3C)ccc21,8.599,7.4750000000000005,168.0,-29.72803,1,1,1,1
O=C(c1ccc(Cl)cc1)N1CCC2(CCN(Cc3cccc(Oc4ccccc4)c3)CC2)CC1,2.321,8.301,176.0,-18.04731,1,1,1,1
Cc1cc2c3c([n+](C)c4ccc(F)cc4c3c1)-c1cc(F)ccc1N2C,4.04,,,-11.97873,1,0,0,1
C[NH+](C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,1.825,,,53.64904,1,0,0,1
NCCCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,3.202,7.947,206.0,-129.53936,1,1,1,1
N[C@@H]1CCCN(c2c(Cl)cccc2C=C2SC(O)=NC2=O)C1,4.75,7.424,116.0,-22.2577,1,1,1,1
COCCn1cc(-c2c(C)nc3c(N4CCOCC4)nccn23)cn1,2.575,7.873,132.0,26.37705,1,1,1,1
CC(C)NC(=O)NS(=O)(=O)c1ccc(OCCCN2CCCC2)cc1,7.194,8.653,140.0,-169.22374,1,1,1,1
O=C(CNc1noc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3ccc4c(c3)OCO4)CC2)C1,1.473,7.478000000000001,196.0,-193.54921,1,1,1,1
Cc1nc2ncc(Oc3ccc(Cl)cc3F)nc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,3.42,7.157,164.0,-55.22159,1,1,1,1
NC1(C(=O)NC(c2ccccc2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,4.181,8.24,168.0,41.76677,1,1,1,1
CCN(CC)C(=O)c1ccc([C@H]2CC3(CCNCC3)Oc3ccccc32)cc1,4.453,8.764,148.0,-62.21312,1,1,1,1
CC(C)Oc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)ncc2Cl)n[nH]1,4.35,8.346,142.0,7.97485,1,1,1,1
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccc(F)cc12,2.169,7.803,180.0,-179.44089,1,1,1,1
Cc1[nH]c2ccccc2c1CC(=O)N1Cc2ccc(/C=C/C(=O)NO)cc2C1,4.928,7.714999999999999,142.0,-25.39381,1,1,1,1
Cc1c(CNC2CCC(F)C2)nn(CCC#N)c1-c1cc(F)cc(F)c1,1.714,8.267,138.0,-66.86889,1,1,1,1
O=C(CNc1ncnc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3cccnc3)CC2)C1,4.294,7.6530000000000005,184.0,-113.26847,1,1,1,1
O=C1NCC(c2ccccc2)C12CCN(C1(c3ccccc3)CCCOC1)CC2,3.161,8.338000000000001,152.0,-37.56269,1,1,1,1
Cc1ncoc1-c1nnc(SCCCN2[C@H]3CC[C@@H]2C[C@H](c2ccc(C(F)(F)F)cc2F)C3)n1C,7.503,7.8149999999999995,188.0,-144.75985,1,1,1,1
COC(=O)N1Cc2cc(Cl)ccc2-n2c(nnc2C2CCN(c3ccccn3)CC2)C1,2.557,7.758000000000001,160.0,14.19372,1,1,1,1
O=c1[nH]ccc2cc(OC3CCCNC3)ccc12,3.044,8.372,94.0,-48.16268,1,1,1,1
O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN([C@H]2CC[C@@](O)(c3cncs3)CC2)C1,4.808,7.867999999999999,178.0,-220.9589,1,1,1,1
CC(C)(C)OC(=O)N1Cc2ccc(C=CC(=O)NO)cc2C1,1.813,8.457,118.0,-120.53433,1,1,1,1
F[C@@H]1CC[NH2+]C[C@H]1c1c(-c2ccccc2)[nH]c2cc(Cl)ccc12,15.626,,,46.20997,1,0,0,1
Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4ccc(Cl)cc4Cl)C3C2)n1C,2.926,7.662,170.0,46.78888,1,1,1,1
Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccc(C#N)cc1,3.685,7.716,182.0,-20.19283,1,1,1,1
Nc1ccc(-c2cccs2)cc1N,1.509,7.814000000000001,66.0,50.94515,1,1,1,1
CCS(=O)(=O)Nc1ccc2nc(Cc3ccc(Oc4ccccc4)cc3)[nH]c2c1,5.658,8.135,148.0,-31.17956,1,1,1,1
c1ccc(Nc2nc(-c3cn[nH]c3)cs2)nc1,2.715,7.623,84.0,119.9106,1,1,1,1
COc1cc(/C=C/c2nc3sc4c(c3c(=O)[nH]2)CCC4)ccc1-n1cnc(C)c1,2.845,7.034000000000001,146.0,28.63268,1,1,1,1
Cn1cc(-c2nnc(SCCCN3CC[C@]4(C[C@@H]4c4ccc(C(F)(F)F)cc4)C3)n2C)cn1,9.707,7.843,176.0,-27.65761,1,1,1,1
CCN(CC)CCCCNc1nnc(-c2ccc(NC(=O)c3ccccc3F)cc2)o1,6.129,7.555000000000001,164.0,-42.75315,1,1,1,1
CNCc1ccc(OC)cc1Oc1ccc(Cl)c(Cl)c1,6.494,8.382,106.0,-46.53322,1,1,1,1
CC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@H]2c2ccn(C)c(=O)c2)c(Cl)c1,6.94,8.363,172.0,-59.02165,1,1,1,1
CC1CN(Cc2ccc(-c3cccnc3C(=O)N3CCC(Nc4ccc(F)cc4)CC3)cc2)CC(C)N1,2.962,7.677999999999999,194.0,-18.91889,1,1,1,1
CSc1ccc([C@H]2N=C(OCc3ccc(NS(C)(=O)=O)cc3)N(C)Cc3ccccc32)cc1.Cl,5.966,7.880999999999999,180.0,7.50937,1,1,1,1
CCOC(=O)c1c(OC)cnc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc12,4.771,7.641,210.0,-169.78024,1,1,1,1
CC(Cc1ccc([N+](=O)[O-])cc1)N1CCN(CCc2ccc([N+](=O)[O-])cc2)CC1,5.312,7.822000000000001,154.0,28.72552,1,1,1,1
CC(C)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,4.94,8.387,140.0,-53.86362,1,1,1,1
O=C(/C=C/c1ccc2c(c1)CN(S(=O)(=O)c1cccs1)C2)NO,4.872,8.363,120.0,-52.26554,1,1,1,1
O=C1C(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCCN1[C@]1(c2ccccc2)CC[C@@H](N2CCC3(CCOC3)CC2)CC1,6.353,7.433,234.0,-379.61829,1,1,1,1
Nc1ccccc1NC(=O)c1ccc(-c2ncc(CNN3CCC3)cc2F)cc1,5.39,7.327999999999999,148.0,33.04399,1,1,1,1
Cn1c(=O)n(Cc2nccc3ccccc23)c(=O)c2c1c(C#N)c(N1CCC[C@H](N)C1)n2Cc1ccccc1,1.987,8.02,196.0,49.22326,1,1,1,1
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N[C@@H](CO)c1ccccc1,3.16,7.773999999999999,186.0,-177.16495,1,1,1,1
CCC[NH+]1C[C@H](CSC)C[C@H]2c3cccc4c3[C@H](C=N4)C[C@H]21,,,,89.92386,0,0,0,1
O=C1COc2ccc(CNC3CCN(CCn4c(=O)ccc5ncc(O[C@H]6CCOC6)cc54)CC3)nc2N1,5.654,7.907,200.0,-110.33037,1,1,1,1
Cc1cc(N2CCC(N3CCCC3=O)CC2)nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cc12,4.653,7.431,206.0,-261.7326,1,1,1,1
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccccc12,3.022,8.283999999999999,174.0,-133.8322,1,1,1,1
N#Cc1ccc(S(=O)(=O)NCCN2CC3CN(Cc4nc5ccccc5o4)CC(C2)O3)cc1,7.17,7.829999999999999,172.0,-30.82759,1,1,1,1
COc1ccc2ncc(C#N)c(CC(O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,6.361,7.633,196.0,-83.84235,1,1,1,1
O=c1ncn(Cc2c(F)cc(F)cc2F)c2ccc(Oc3ccccc3)cc12,6.609,7.569,140.0,-110.73077,1,1,1,1
CC(C)(CN)C(=O)N1CC(c2cc(F)ccc2F)=C[C@H]1c1ccccc1,3.288,8.528,136.0,-79.66185,1,1,1,1
Cn1cc(-c2ccc(Nc3nn([C@H]4COCC[C@@H]4C#N)cc3C(N)=O)cc2)cn1,9.622,8.059999999999999,148.0,67.5111,1,1,1,1
CCOC(=O)C1=C(CN2CCOC(C(=O)O)C2)NC(c2nccs2)=NC1c1ccc(F)cc1Br,2.712,7.637,180.0,-162.9508,1,1,1,1
c1ccc([C@H]([C@@H](c2ccccc2)N2CCCCC2)N2CCCCC2)cc1,1.385,8.520000000000001,138.0,36.95963,1,1,1,1
CC(c1ccc(OCCCN2CCC(c3noc4cc(F)ccc34)CC2)cc1)c1nc2ccccc2o1,2.806,8.08,190.0,-27.84681,1,1,1,1
Cc1cccc(-n2nc(C)c(-c3ccc(OC4CCN(C5CCC5)CC4)cc3)cc2=O)n1,3.391,8.046,166.0,13.81112,1,1,1,1
CNC(=O)Cn1c(=O)n(C2CCN(CC[C@H](Oc3cc(OC)ccc3C)C(C)C)CC2)c2ccccc21,3.019,8.187,200.0,-146.23616,1,1,1,1
COc1ccc2c(=O)n(CC(O)CO)c(C#N)c(-c3cccc(C(F)(F)F)c3)c2c1,4.867,7.822,156.0,-242.3665,1,1,1,1
CN1CCC(CNc2ccn3ncc(-c4cccc(OC(F)(F)F)c4)c3n2)CC1,8.059,7.546,154.0,-106.33232,1,1,1,1
COc1cccc(N2CCN(Cc3nc4c5cccc(OC)c5nc(N)n4n3)[C@H](C)C2)c1,2.778,7.503000000000001,166.0,55.87383,1,1,1,1
CC(C)Oc1cc([C@H](C2=CN[C@@H](C(O)(C(F)(F)F)C(F)(F)F)S2)c2cc[n+]([O-])cc2)ccc1OC(F)F,5.347,7.853,204.0,-487.17339,1,1,1,1
N#Cc1ccc(-c2cnc3c(c2)[C@]2(COC(N)=N2)c2cc(-c4cccnc4F)ccc2O3)cc1,5.205,8.093,164.0,52.15694,1,1,1,1
Cc1ccc2c(-c3nnc(SCCC(C)N4CCc5cc6c(cc5CC4)C(=O)N(C)C6)n3C)cccc2n1,8.423,7.5329999999999995,196.0,66.74228,1,1,1,1
COc1c(C)cc([C@@]2(c3cccc(-c4cncnc4)c3)N=C(C)C(N)=N2)cc1C,7.542,8.366,146.0,80.01061,1,1,1,1
C[C@@H]1CN(CC2(C(N)=O)CC2)CCN1S(=O)(=O)c1ccc([C@](C)(O)C(F)(F)F)cc1,4.314,8.197000000000001,168.0,-293.37872,1,1,1,1
N#Cc1ccc(Cn2cncc2C[NH2+][C@@H]2CCN(Cc3cccc(Cl)c3)C2=O)cc1,5.455,,,68.13673,1,0,0,1
CC(=O)Nc1ccc(CN2CCC(NC(=O)C3=CC(=O)c4ccc(F)cc4C3)CC2)cc1,4.778,7.655,166.0,-121.00693,1,1,1,1
Cc1ccncc1COc1ccc(Nc2ncnc3cccc(O[C@H](C)C(=O)N(C)C)c23)cc1C,8.939,7.486999999999999,180.0,-35.18355,1,1,1,1
CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Oc3ccc(C(=O)O)cc3)cc2C(=O)Nc2ccc(Cl)cn2)cc1,7.078,8.09,202.0,-87.35809,1,1,1,1
Oc1ccccc1C[C@H](c1ccccc1)N1CCNCC1,2.361,8.894,110.0,9.7665,1,1,1,1
C[N+]CCCN1c2ccccc2CCc2ccccc21,1.969,,,73.45262,1,0,0,1
Cc1ncc(N2CCC(CN3CCC(Oc4ccc(CO)c(Cl)c4)CC3)CC2)cc1C(=O)O,9.232,7.684,178.0,-144.28044,1,1,1,1
COc1ccc(NC(=O)N2CCNC[C@@H]2COc2cccnc2)cc1,7.887,8.475,132.0,-48.18142,1,1,1,1
CC(C)(C)C(=O)N1Cc2ccc(C=CC(=O)NO)cc2C1,6.249,8.492,112.0,-71.9684,1,1,1,1
CC(C)N1C[C@H](C(=O)Nc2ccc(Cl)cn2)[C@@H](C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,3.319,8.017,182.0,-106.63843,1,1,1,1
COc1c(C(C)(C)C)cc(CN2CCC(CNCCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc1C(C)(C)C,4.947,8.479000000000001,240.0,-133.00916,1,1,1,1
N#Cc1ccc(Cn2cncc2C[N+](Cc2cccnc2)C2CCN(Cc3ccccc3)C2=O)cc1,6.535,8.079,180.0,98.86041,1,1,1,1
C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)CCC(=O)O,7.896,8.91,142.0,-196.061,1,1,1,1
O=S(=O)(c1ccc(C=Cc2ccc(F)cc2Cl)nc1)c1ccccc1F,4.349,8.563,132.0,-83.77381,1,1,1,1
COc1cc2c(Oc3ccc4[nH]c(C)c(C)c4c3)ncnc2cc1OCCN1CCN(CC(C)=O)CC1,6.614,7.675,194.0,-64.60999,1,1,1,1
O=C(CNc1ncnc2ccc(C(F)(F)F)cc12)NC1CN(C2CCC(c3ccccc3)CC2)C1,1.64,7.643,184.0,-123.83306,1,1,1,1
COc1ccc(CCN(C)CCN2CCN(c3cccc(Cl)c3)C2=O)cc1OC,4.753,8.312999999999999,156.0,-88.72095,1,1,1,1
C[C@@H]1CCCN1CCc1ccc(-c2ccc(S(=O)(=O)NCC3CC3)cc2)cc1,6.125,8.311,150.0,-29.77216,1,1,1,1
N#Cc1cnc(C(=O)Nc2ccc(C3CCN(C(=O)Cc4cccnc4)CC3)cc2C2=CCCCC2)[nH]1,3.237,7.688,188.0,20.87103,1,1,1,1
CN(C)C/C=C/C(=O)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,2.005,6.946,206.0,-104.09167,1,1,1,1
CC(C)(O)c1ccc([C@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,3.717,8.319,186.0,-98.58395,1,1,1,1
CNc1cc(Nc2cnc(C#N)c(O[C@H](C)CN(C)C)n2)ncc1-c1cnn(C)c1,13.504,7.708000000000001,156.0,100.15931,1,1,1,1
COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)CC2c2ccc(OC)cc2)cc1,9.102,8.626000000000001,156.0,-141.2336,1,1,1,1
CC1(C)[C@H]2CC[C@]1(C)CN(CCN1CCN(c3cccc(Cl)c3)C1=O)C2,7.253,8.530000000000001,142.0,-42.17661,1,1,1,1
COC(=O)N(NC(=O)c1c(CN2CCN(C3CCOCC3)CC2)c(-c2ccccc2)nc2c(F)cccc12)c1ccccc1,2.577,7.3660000000000005,228.0,-84.1785,1,1,1,1
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CC6(CCOC6)C5)cc4)C3)o2)cc1,8.012,7.935999999999999,182.0,-44.1645,1,1,1,1
N#Cc1ccc2ccc(=O)n(CCN3CC[C@H](NCc4cc5c(cn4)OCCO5)[C@H](F)C3)c2c1,5.692,7.2780000000000005,176.0,-53.40951,1,1,1,1
CC(C)(C)OC(=O)NCCN1CC2CN(CCNS(=O)(=O)c3ccc(F)cc3)CC(C1)O2,3.373,7.784,180.0,-246.86587,1,1,1,1
Cc1nc(-n2cnnn2)ccc1[C@@H](O)CN1CCC2(CC1)CCN(c1ccc(=O)n(C)n1)C2=O,9.249,7.390000000000001,178.0,22.67069,1,1,1,1
CC(C)N1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(F)c2)CC1,6.648,7.612,172.0,-3.18064,1,1,1,1
CN(C/C=C/C=C/c1ccc(-c2ccccc2)cc1)Cc1ccc2c(c1)OCCC2.Cl,2.184,7.925999999999999,160.0,17.645,1,1,1,1
Cn1ccc(C2CCNCC2C(=O)N(Cc2cn(Cc3ccncc3)c3cccc(F)c23)C2CC2)cc1=O,7.387,8.087,196.0,-18.40744,1,1,1,1
COC(=O)N1CCc2c(nc(C)n2[C@@H]2C[C@@H]3CC[C@H](C2)N3CC[C@H](NC(C)=O)c2cccc(F)c2)C1,5.416,8.069999999999999,194.0,-144.031,1,1,1,1
Cc1nc2ccc(Oc3ccc(F)cc3)cc2c(=O)n1CC1CCCN(C(C)C)C1,4.32,7.7669999999999995,158.0,-86.03338,1,1,1,1
CS(=O)(=O)Nc1ccc(OC[C@@H](O)CN(CCc2ccc(Cl)c(Cl)c2)Cc2ccccc2)cc1,2.873,8.143,182.0,-121.2354,1,1,1,1
Cc1ncoc1-c1nnc(SCCCN2C[C@H]3C[C@@]3(c3ccc(F)cc3)C2)n1C,5.334,7.8759999999999994,152.0,42.24243,1,1,1,1
Cc1cc2ncc3c(n2n1)CN([C@H]1CC[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3,3.0,8.116999999999999,152.0,-35.84999,1,1,1,1
Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,1.516,7.776999999999999,156.0,33.24948,1,1,1,1
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,3.478,8.358,166.0,-9.80894,1,1,1,1
Cn1c(-c2ccc(OC3CCN(C4CCC4)CC3)cc2)nc2ccccc2c1=O,2.964,8.319,150.0,-13.12653,1,1,1,1
O=C(C=Cc1ccc2c(c1)CN(C(=O)C1CCCCC1)C2)NO,1.798,8.338000000000001,122.0,-69.80908,1,1,1,1
N[C@@H](Cn1c(=O)cnc2ccc(F)cc21)[C@H]1CC[C@H](NCc2ncc3c(n2)NC(=O)CO3)CC1,2.028,8.052,178.0,-82.56178,1,1,1,1
Cc1c([C@H]2CN3CCN(C(=O)Cc4ccc(-n5cnnn5)nc4)C[C@H]3CO2)ccc2nonc12,7.546,7.590000000000001,174.0,105.14307,1,1,1,1
COc1cc([C@@]2(O)CCN(CC(N)=O)C[C@@H]2O)ccc1Nc1ncc2ccc(-c3ccccc3OC)n2n1,2.813,7.631,198.0,-76.00834,1,1,1,1
CSc1ccccc1C(=O)N(C1CCC1)[C@H]1CCNC1,3.8,8.084,108.0,-9.68477,1,1,1,1
O=C(N[C@@H]1COc2cccc(-c3ccc(CO)nc3)c2C1)c1ccc(OCCOCC(F)(F)F)nc1,5.306,8.661,190.0,-290.59951,1,1,1,1
CC1(C(F)(F)F)NCCc2c1oc1cc(S(=O)(=O)c3cccc(F)c3)ccc21,9.275,8.375,148.0,-248.16489,1,1,1,1
Cc1ccc(-c2nnc(SCCCN3CC[C@]4(C[C@@H]4c4ccc(C(F)(F)F)cc4)C3)n2C)c(C)n1,7.884,8.027,186.0,-65.80459,1,1,1,1
N#Cc1cc(NCC(=O)NC2CN(C3CCC(O)(c4cncs4)CC3)C2)c2cc(C(F)(F)F)ccc2n1,7.307,7.290000000000001,194.0,-118.68762,1,1,1,1
COc1ncc(-c2ccc(C3CC(N4CCC[C@H]4C)C3)cc2)cn1,3.922,8.126000000000001,126.0,22.37972,1,1,1,1
Fc1cccc(-c2nc3cnn(Cc4cc(-c5ccc(C(F)(F)F)cc5C(F)(F)F)no4)cc-3n2)c1F,4.568,7.558999999999999,190.0,-227.05726,1,1,1,1
Cl.O=C1N[C@H](C(=O)O)Cc2cn(cn2)C/C=C/COc2ccc(Cl)c1c2,8.728,8.549,138.0,-142.45295,1,1,1,1
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN(C)CC5(C)COC5)cc4)C3)o2)cc1,0.591,7.944999999999999,184.0,-51.48512,1,1,1,1
CCN1CCN(c2cc3[nH]c(S[C@]4(C)CC[C@@H](c5nnn(C)n5)CC4)nc3cc2Cl)CC1,6.812,7.688000000000001,172.0,96.35933,1,1,1,1
C[C@@H]1NC(c2cc(C#N)ccn2)=N[C@@]1(c1ccc(F)cc1)c1ccc(F)nc1,5.955,8.01,138.0,54.4992,1,1,1,1
FC(F)(F)Oc1ccc(-c2ccc3nnc(C(F)(F)F)n3c2)cc1,5.283,8.304,126.0,-250.28246,1,1,1,1
CC(N)C1CCC(C(=O)Nc2ccncc2)CC1,6.396,9.290000000000001,98.0,-32.41383,1,1,1,1
Cc1ncoc1-c1nnc(SCCCN2C3CCC2CC(c2ccc(C(F)(F)F)cc2)C3)n1C,9.515,7.867,182.0,-101.43194,1,1,1,1
COc1cccnc1Cn1ccc2nc(N)nc(OCc3ncc(C)o3)c21,3.401,7.742999999999999,138.0,7.63859,1,1,1,1
Cc1cccc(NC(=N)c2ccc(-c3ccc(Cl)cc3)o2)c1,4.442,7.934,110.0,45.34591,1,1,1,1
O=C(NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1(c2ccccc2)CCC(N2CCC(c3ccc(F)cc3)CC2)CC1,4.035,7.364,230.0,-356.92983,1,1,1,1
O=C(O)c1cc2sccc2[nH]1,1.386,7.795,56.0,-36.13236,1,1,1,1
O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(F)cc54)CC3)nc2N1,6.211,8.211,174.0,-130.6772,1,1,1,1
OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,2.413,8.554,166.0,-178.85837,1,1,1,1
CN(CCN1CC2CN(CCc3ccccc3F)CC(C1)O2)S(=O)(=O)c1ccc(C#N)cc1,5.404,7.272,176.0,-81.84189,1,1,1,1
Cc1ccc2c(N3CCN(CCc4cccc5c4ccc(=O)n5C)[C@@H](C)C3)cccc2n1,5.477,7.835,164.0,30.47394,1,1,1,1
CC#CCn1c(N2CCC[C@H](N)C2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,6.257,7.867,182.0,72.21495,1,1,1,1
O=S(=O)(Cc1cc(N2CCOCC2)nc(-c2ccccn2)n1)c1ccccc1,3.799,8.206,144.0,-16.3298,1,1,1,1
Fc1cccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)c1F,1.637,7.929,160.0,-15.68662,1,1,1,1
COc1cc(-c2cn(CC(=O)Nc3cccc4ccccc34)nn2)ccc1-n1cnc(C)c1,3.269,7.6290000000000004,164.0,78.96845,1,1,1,1
O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCC7(C(=O)O)CC7)nc56)(CC3)OC4)nc2N1,2.854,7.6290000000000004,220.0,-197.00246,1,1,1,1
Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4nccn4-5)CC3)cccc2n1,4.673,7.817,162.0,78.7298,1,1,1,1
COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,4.646,7.986,154.0,-121.11379,1,1,1,1
Cc1ccc(C(=O)C2CCN(CCCc3ccccc3)CC2)cc1,4.384,8.369,126.0,-12.13681,1,1,1,1
OCC1(N2CCN([C@H]3CCc4ccc(OCc5noc(-c6ccc(Cl)cc6)n5)cc43)CC2)CCCC1,1.787,7.242999999999999,190.0,-21.73565,1,1,1,1
CC1CCCN1CCc1ccc(-c2ccc(S(=O)(=O)NCc3ccccc3)cc2)cc1,6.783,8.354999999999999,162.0,-24.20191,1,1,1,1
CN(CCOc1ccc(Cl)cc1)CCc1ccc(Cl)cc1,3.166,8.83,112.0,-16.25108,1,1,1,1
COc1cc(N2CCN(C(=O)[C@H](C)N)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,3.009,7.4159999999999995,186.0,44.33961,1,1,1,1
CC(NCCC#N)C1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCC4C)C1,8.333,7.99,164.0,-152.47893,1,1,1,1
